name,confidence,timestamp,latency,liveness_label,reason,distance,brightness,motion_score,geometry_score,mode,track_id
name,confidence,timestamp,latency,liveness_label,reason,distance,brightness,motion_score,geometry_score,mode,track_id
name,confidence,timestamp,latency,liveness_label,reason,distance,brightness,motion_score,geometry_score,mode,track_id
name,confidence,timestamp,latency,liveness_label,reason,distance,brightness,motion_score,geometry_score,mode,track_id
name,confidence,timestamp,latency,liveness_label,reason,distance,brightness,motion_score,geometry_score,mode,track_id
name,confidence,timestamp,latency,liveness_label,reason,distance,brightness,motion_score,geometry_score,mode,track_id
